,Glacier ID,Latitude,Longitude,Glacier Form,Mean Elevation,Minimum Elevation,Maximum Elevation,Glacier Area,Mean Width,Mean Length,Maximum Length,Average_temp,Topographic Map Year
22492,CA2S011E0410,76.943,-80.39,2.0,566.0,200.0,1224.0,14.68,1.5,9.0,9.0,-5.2820833333333335,1967.0
22493,CA2S011E0420,76.942,-80.478,5.0,858.0,616.0,998.0,0.36,0.4,0.9,0.9,-5.2820833333333335,1967.0
22494,CA2S011E0430,76.948,-80.548,5.0,499.0,340.0,633.0,0.17,0.3,0.6,0.6,-5.2820833333333335,1967.0
22495,CA2S011E0440,76.955,-80.54,3.0,589.0,195.0,1072.0,3.59,0.7,5.1,5.1,-5.2820833333333335,1967.0
22496,CA2S011E0450,76.943,-80.57,2.0,495.0,300.0,1021.0,4.05,1.0,5.8,5.8,-5.2820833333333335,1967.0
22497,CA2S011E0460,76.903,-80.7,0.0,686.0,547.0,802.0,1.19,1.0,1.7,1.7,-5.2820833333333335,1967.0
22498,CA2S011E0470,76.89,-80.722,0.0,798.0,699.0,956.0,0.38,0.8,1.0,1.0,-5.2820833333333335,1967.0
22499,CA2S011E0480,76.892,-80.763,3.0,738.0,413.0,1100.0,2.08,0.7,2.8,2.8,-5.2820833333333335,1967.0
22500,CA2S011E0490,76.882,-80.788,3.0,809.0,454.0,1128.0,1.38,0.5,2.8,2.8,-5.2820833333333335,1967.0
22501,CA2S011E0500,76.882,-80.938,0.0,757.0,690.0,773.0,0.22,0.2,1.1,1.1,-5.2820833333333335,1967.0
22502,CA2S011E0510,76.918,-80.87,0.0,713.0,397.0,1107.0,14.82,1.2,6.4,6.4,-5.2820833333333335,1967.0
22503,CA2S011E0511,76.923,-80.835,0.0,650.0,609.0,700.0,0.14,0.3,0.5,0.5,-5.2820833333333335,1967.0
22504,CA2S011E0520,76.92,-80.752,2.0,564.0,400.0,1087.0,34.7,1.8,12.8,12.8,-5.2820833333333335,1967.0
22505,CA2S011E0530,76.932,-80.7,0.0,395.0,345.0,461.0,2.82,1.8,1.6,1.6,-5.2820833333333335,1967.0
22506,CA2S011E0540,76.955,-80.722,0.0,969.0,342.0,1228.0,4.57,3.3,3.0,3.0,-5.2820833333333335,1967.0
22507,CA2S011E0550,76.97,-80.67,0.0,762.0,278.0,1225.0,2.06,0.6,2.8,2.8,-5.2820833333333335,1967.0
22508,CA2S011E0560,76.977,-80.67,0.0,672.0,271.0,1062.0,0.42,0.5,1.0,1.0,-5.2820833333333335,1967.0
22509,CA2S011E0570,76.972,-80.448,1.0,730.0,200.0,1411.0,104.22,4.3,25.0,25.0,-5.2820833333333335,1967.0
22510,CA2S011E0580,76.99,-80.41,0.0,655.0,290.0,936.0,1.35,0.8,2.3,2.3,-5.2820833333333335,1967.0
22511,CA2S011E0590,76.973,-80.325,2.0,732.0,200.0,1075.0,4.63,0.5,4.9,4.9,-5.2820833333333335,1967.0
22512,CA2S011E0600,76.982,-80.265,0.0,872.0,570.0,987.0,0.67,2.3,1.2,1.2,-5.2820833333333335,1967.0
22513,CA2S011E0610,77.06,-80.385,2.0,571.0,0.0,977.0,22.72,1.3,8.9,8.9,-5.2820833333333335,1967.0
22514,CA2S011E0620,77.047,-80.458,2.0,427.0,152.0,951.0,23.54,2.5,11.2,11.2,-5.2820833333333335,1967.0
22515,CA2S011E0630,77.04,-80.517,0.0,403.0,180.0,936.0,2.26,0.8,4.0,4.0,-5.2820833333333335,1967.0
22516,CA2S011E0640,77.067,-80.508,1.0,750.0,0.0,1272.0,81.42,3.0,20.5,20.5,-5.2820833333333335,1967.0
22517,CA2S011E0650,77.062,-80.76,2.0,550.0,230.0,960.0,0.81,0.4,1.8,1.8,-5.2820833333333335,1967.0
22518,CA2S011E0660,77.062,-80.778,0.0,682.0,583.0,789.0,0.12,0.2,0.6,0.6,-5.2820833333333335,1967.0
22519,CA2S011E0670,77.06,-80.825,3.0,792.0,230.0,970.0,1.42,0.6,2.7,2.7,-5.2820833333333335,1967.0
22520,CA2S011E0680,77.052,-80.852,3.0,1150.0,230.0,1250.0,3.2,1.0,3.3,3.3,-5.2820833333333335,1967.0
22521,CA2S011E0690,77.052,-80.895,0.0,669.0,518.0,834.0,0.18,0.2,0.8,0.8,-5.2820833333333335,1967.0
22522,CA2S011E0700,77.05,-80.955,0.0,900.0,230.0,1205.0,9.02,1.2,3.8,3.8,-5.2820833333333335,1967.0
22523,CA2S011E0710,77.033,-81.005,0.0,560.0,338.0,731.0,7.53,1.3,4.6,4.6,-5.2820833333333335,1967.0
22526,CA2S011E0730,77.107,-80.983,0.0,484.0,472.0,497.0,0.17,0.2,0.6,0.6,-5.2820833333333335,1967.0
22527,CA2S011E0740,77.093,-80.962,0.0,472.0,457.0,487.0,0.05,0.1,0.5,0.5,-5.2820833333333335,1967.0
22528,CA2S011E0750,77.102,-80.89,0.0,670.0,533.0,784.0,3.71,2.4,1.8,1.8,-5.2820833333333335,1967.0
22529,CA2S011E0760,77.093,-80.868,0.0,769.0,733.0,792.0,0.08,0.5,0.3,0.3,-5.2820833333333335,1967.0
22530,CA2S011E0770,77.097,-80.798,0.0,850.0,230.0,883.0,3.81,0.5,4.1,4.1,-5.2820833333333335,1967.0
22531,CA2S011E0771,77.095,-80.748,0.0,920.0,600.0,1085.0,2.51,1.1,2.6,2.6,-5.2820833333333335,1967.0
22532,CA2S011E0780,77.085,-80.803,0.0,734.0,678.0,769.0,0.14,0.3,0.5,0.5,-5.2820833333333335,1967.0
22534,CA2S011E0800,77.082,-80.492,0.0,720.0,0.0,1010.0,6.84,0.8,6.8,6.8,-5.2820833333333335,1967.0
22535,CA2S011E0810,77.095,-80.462,0.0,631.0,508.0,735.0,0.56,0.4,1.3,1.3,-5.2820833333333335,1967.0
22536,CA2S011E0820,77.102,-80.447,0.0,730.0,122.0,910.0,1.16,0.4,3.1,3.1,-5.2820833333333335,1967.0
22537,CA2S011E0830,77.102,-80.425,0.0,750.0,243.0,862.0,0.76,0.5,1.9,1.9,-5.2820833333333335,1967.0
22538,CA2S011E0840,77.112,-80.402,0.0,795.0,60.0,990.0,2.52,1.0,2.5,2.5,-5.2820833333333335,1967.0
22539,CA2S011E0850,77.117,-80.373,0.0,739.0,307.0,970.0,0.99,0.6,1.7,1.7,-5.2820833333333335,1967.0
22540,CA2S011E0860,77.123,-80.36,0.0,682.0,243.0,917.0,0.86,0.5,1.7,1.7,-5.2820833333333335,1967.0
22541,CA2S011E0870,77.128,-80.347,0.0,690.0,575.0,777.0,0.16,0.3,0.6,0.6,-5.2820833333333335,1967.0
22542,CA2S011E0880,77.143,-80.453,0.0,666.0,609.0,914.0,0.21,0.3,0.8,0.8,-5.2820833333333335,1967.0
22543,CA2S011E0890,77.137,-80.302,1.0,830.0,0.0,1128.0,31.93,2.4,11.2,11.2,-5.2820833333333335,1967.0
22544,CA2S011E0900,77.152,-80.28,2.0,795.0,0.0,1164.0,18.92,1.6,9.8,9.8,-5.2820833333333335,1967.0
22545,CA2S011E0910,77.192,-80.445,0.0,1000.0,941.0,1051.0,0.75,0.8,0.9,0.9,-5.2820833333333335,1967.0
22546,CA2S011E0920,77.182,-80.378,0.0,832.0,616.0,1036.0,0.8,1.1,0.7,0.7,-5.2820833333333335,1967.0
22547,CA2S011E0930,77.173,-80.357,0.0,700.0,483.0,975.0,0.27,0.3,1.0,1.0,-5.2820833333333335,1967.0
22548,CA2S011E0940,77.167,-80.315,0.0,765.0,457.0,914.0,0.67,1.7,0.5,0.5,-5.2820833333333335,1967.0
22549,CA2S011E0950,77.18,-80.33,0.0,875.0,430.0,935.0,0.42,0.4,1.2,1.2,-5.2820833333333335,1967.0
22550,CA2S011E0960,77.172,-80.208,1.0,605.0,0.0,1036.0,9.49,1.3,7.8,7.8,-5.2820833333333335,1967.0
22551,CA2S011E0970,77.193,-80.127,0.0,490.0,323.0,550.0,0.45,0.7,0.8,0.8,-5.2820833333333335,1967.0
22552,CA2S011E0980,77.19,-80.232,0.0,491.0,184.0,728.0,0.6,0.4,1.4,1.4,-5.2820833333333335,1967.0
22553,CA2S011E0990,77.192,-80.257,0.0,625.0,487.0,731.0,0.47,0.7,0.6,0.6,-5.2820833333333335,1967.0
22554,CA2S011E1000,77.195,-80.23,0.0,527.0,224.0,731.0,0.61,0.6,1.0,1.0,-5.2820833333333335,1967.0
22555,CA2S011E1010,77.2,-80.24,0.0,610.0,400.0,707.0,0.36,0.2,1.2,1.2,-5.2820833333333335,1967.0
22556,CA2S011E1020,77.205,-80.29,2.0,421.0,0.0,728.0,1.59,0.4,2.6,2.6,-5.2820833333333335,1967.0
22557,CA2S011E1030,77.205,-80.338,0.0,678.0,150.0,801.0,0.97,0.6,1.7,1.7,-5.2820833333333335,1967.0
22558,CA2S011E1040,77.21,-80.367,0.0,705.0,0.0,802.0,2.05,0.6,2.9,2.9,-5.2820833333333335,1967.0
22559,CA2S011E1050,77.217,-80.408,0.0,525.0,0.0,779.0,1.64,0.6,2.1,2.1,-5.2820833333333335,1967.0
22560,CA2S011E1051,77.225,-80.445,0.0,213.0,122.0,305.0,0.08,0.1,0.4,0.4,-5.2820833333333335,1967.0
22561,CA2S011E1060,77.215,-80.485,2.0,610.0,0.0,981.0,6.83,1.1,5.3,5.3,-5.2820833333333335,1967.0
22562,CA2S011E1070,77.222,-80.515,0.0,825.0,0.0,1067.0,4.49,0.9,5.1,5.1,-5.2820833333333335,1967.0
22563,CA2S011E1080,77.225,-80.568,0.0,730.0,620.0,747.0,0.42,0.4,0.6,0.6,-5.2820833333333335,1967.0
22564,CA2S011E1090,77.235,-80.612,2.0,958.0,0.0,1161.0,15.02,1.5,7.6,7.6,-5.2820833333333335,1967.0
22565,CA2S011E1100,77.24,-80.673,0.0,566.0,433.0,616.0,0.11,0.3,0.4,0.4,-5.2820833333333335,1967.0
22566,CA2S011E1110,77.238,-80.702,0.0,500.0,397.0,549.0,0.2,0.4,0.5,0.5,-5.2820833333333335,1967.0
22567,CA2S011E1120,77.23,-80.757,5.0,600.0,61.0,737.0,0.21,0.1,1.0,1.0,-5.2820833333333335,1967.0
22568,CA2S011E1130,77.228,-80.705,0.0,750.0,300.0,930.0,2.82,1.1,2.6,2.6,-5.2820833333333335,1967.0
22569,CA2S011E1140,77.22,-80.79,0.0,786.0,58.0,914.0,1.97,0.7,2.6,2.6,-5.2820833333333335,1967.0
22571,CA2S011E1160,77.21,-80.795,0.0,766.0,174.0,920.0,0.96,0.4,2.0,2.0,-5.2820833333333335,1967.0
22572,CA2S011E1170,77.195,-80.813,0.0,830.0,116.0,1100.0,4.56,1.0,3.8,3.8,-5.2820833333333335,1967.0
22573,CA2S011E1180,77.182,-80.817,0.0,762.0,158.0,1036.0,4.13,1.0,4.6,4.6,-5.2820833333333335,1967.0
22574,CA2S011E1190,77.175,-80.84,5.0,549.0,504.0,659.0,0.06,0.1,0.4,0.4,-5.2820833333333335,1967.0
22575,CA2S011E1200,77.172,-80.838,0.0,631.0,584.0,676.0,0.06,0.1,0.3,0.3,-5.2820833333333335,1967.0
22576,CA2S011E1210,77.17,-80.845,0.0,570.0,517.0,632.0,0.02,0.1,0.3,0.3,-5.2820833333333335,1967.0
22577,CA2S011E1220,77.17,-80.793,0.0,730.0,714.0,760.0,0.04,0.3,0.2,0.2,-5.2820833333333335,1967.0
22578,CA2S011E1230,77.167,-80.917,2.0,824.0,174.0,1158.0,29.89,2.5,10.0,10.0,-5.2820833333333335,1967.0
22579,CA2S011E1240,77.152,-80.903,5.0,405.0,352.0,462.0,0.07,0.3,0.3,0.3,-5.2820833333333335,1967.0
22580,CA2S011E1250,77.15,-80.833,0.0,577.0,549.0,612.0,0.06,0.2,0.3,0.3,-5.2820833333333335,1967.0
22581,CA2S011E1260,77.152,-80.87,0.0,548.0,467.0,589.0,0.15,0.3,0.8,0.8,-5.2820833333333335,1967.0
22582,CA2S011E1270,77.147,-80.902,0.0,498.0,458.0,546.0,0.09,0.1,0.8,0.8,-5.2820833333333335,1967.0
22583,CA2S011E1280,77.147,-80.92,0.0,284.0,234.0,423.0,0.41,0.1,0.4,0.4,-5.2820833333333335,1967.0
22584,CA2S011E1290,77.143,-80.927,5.0,340.0,238.0,483.0,0.13,0.2,0.7,0.7,-5.2820833333333335,1967.0
22585,CA2S011E1300,77.123,-80.847,0.0,773.0,234.0,1040.0,21.7,3.5,8.3,8.3,-5.2820833333333335,1967.0
22586,CA2S011E1310,77.132,-81.008,0.0,395.0,320.0,480.0,0.2,0.3,0.9,0.9,-5.2820833333333335,1967.0
22587,CA2S011E1320,77.21,-81.035,5.0,525.0,350.0,549.0,0.14,0.2,0.6,0.6,-5.2820833333333335,1967.0
22588,CA2S011E1330,77.215,-80.998,0.0,685.0,396.0,805.0,0.88,0.6,1.9,1.9,-5.2820833333333335,1967.0
22589,CA2S011E1340,77.222,-80.958,0.0,650.0,427.0,747.0,2.72,0.9,1.8,1.8,-5.2820833333333335,1967.0
22590,CA2S011E1350,77.268,-81.087,0.0,540.0,488.0,564.0,0.07,0.2,0.5,0.5,-5.2820833333333335,1967.0
22591,CA2S011E1360,77.273,-81.097,0.0,505.0,335.0,518.0,0.21,0.2,1.1,1.1,-5.2820833333333335,1967.0
22592,CA2S011F0010,77.008,-78.108,0.0,420.0,122.0,488.0,0.5,0.4,1.0,1.0,-5.2820833333333335,1967.0
22593,CA2S011F0011,77.0,-78.298,1.0,180.0,0.0,762.0,31.98,10.4,10.2,10.2,-5.2820833333333335,1967.0
22594,CA2S011F0020,76.973,-78.377,0.0,200.0,0.0,700.0,1.86,0.6,2.6,2.6,-5.2820833333333335,1967.0
22595,CA2S011F0030,76.947,-78.4,0.0,351.0,50.0,651.0,3.93,1.0,3.3,3.3,-5.2820833333333335,1967.0
22596,CA2S011F0040,76.927,-78.46,1.0,294.0,0.0,644.0,30.2,3.1,9.2,9.2,-5.2820833333333335,1967.0
22597,CA2S011F0050,76.888,-78.582,0.0,310.0,0.0,634.0,11.17,1.3,7.3,7.3,-5.2820833333333335,1967.0
22598,CA2S011F0060,76.872,-78.537,0.0,386.0,76.0,615.0,7.18,1.4,5.0,5.0,-5.2820833333333335,1967.0
22599,CA2S011F0070,76.86,-78.497,0.0,410.0,122.0,570.0,1.4,0.5,2.2,2.2,-5.2820833333333335,1967.0
22600,CA2S011F0080,76.847,-78.498,3.0,419.0,130.0,620.0,3.34,0.7,3.3,3.3,-5.2820833333333335,1967.0
22601,CA2S011F0090,76.833,-78.508,3.0,253.0,140.0,477.0,0.44,0.4,0.9,0.9,-5.2820833333333335,1967.0
22602,CA2S011F0100,76.808,-78.63,1.0,344.0,0.0,950.0,228.07,5.8,23.7,23.7,-5.2820833333333335,1967.0
22603,CA2S011F0120,76.707,-78.67,8.0,451.0,434.0,479.0,0.08,0.2,0.5,0.5,-5.2820833333333335,1967.0
22604,CA2S011F0130,76.795,-78.775,0.0,500.0,50.0,850.0,7.06,0.8,7.7,7.7,-5.2820833333333335,1967.0
22605,CA2S011F0140,76.802,-78.838,3.0,600.0,150.0,777.0,0.48,0.4,1.3,1.3,-5.2820833333333335,1967.0
22606,CA2S011F0150,76.818,-78.808,2.0,290.0,0.0,805.0,8.46,0.9,6.4,6.4,-5.2820833333333335,1967.0
22607,CA2S011F0160,76.822,-78.853,5.0,159.0,114.0,310.0,0.08,0.2,0.5,0.5,-5.2820833333333335,1967.0
22608,CA2S011F0170,76.825,-78.882,3.0,302.0,49.0,517.0,0.36,0.4,1.0,1.0,-5.2820833333333335,1967.0
22609,CA2S011F0180,76.835,-78.883,3.0,490.0,0.0,565.0,1.86,0.4,2.6,2.6,-5.2820833333333335,1967.0
22610,CA2S011F0181,76.765,-78.948,0.0,600.0,580.0,650.0,0.17,0.2,0.5,0.5,-5.2820833333333335,1967.0
22611,CA2S011F0190,76.818,-79.208,1.0,510.0,0.0,1257.0,775.68,10.1,53.0,53.0,-5.2820833333333335,1967.0
22612,CA2S011F0191,76.702,-79.582,0.0,680.0,672.0,687.0,0.06,0.2,0.4,0.4,-5.2820833333333335,1967.0
22613,CA2S011F0200,76.865,-79.403,0.0,270.0,102.0,486.0,4.07,0.9,3.8,3.8,-5.2820833333333335,1967.0
22614,CA2S011F0210,76.867,-79.513,1.0,415.0,0.0,760.0,55.32,3.1,19.0,19.0,-5.2820833333333335,1967.0
22615,CA2S011F0220,76.9,-79.662,1.0,500.0,0.0,1097.0,252.02,7.2,35.0,35.0,-5.2820833333333335,1967.0
22616,CA2S011F0230,76.923,-79.93,0.0,524.0,316.0,767.0,0.69,1.1,0.7,0.7,-5.2820833333333335,1967.0
22617,CA2S011F0240,76.93,-79.878,1.0,470.0,275.0,762.0,4.65,0.9,3.3,3.3,-5.2820833333333335,1967.0
22618,CA2S011F0250,76.967,-79.845,1.0,570.0,220.0,950.0,10.45,0.9,6.9,6.9,-5.2820833333333335,1967.0
22619,CA2S011F0260,76.962,-79.713,1.0,444.0,100.0,1200.0,110.23,3.1,18.2,18.2,-5.2820833333333335,1967.0
22620,CA2S011F0261,76.967,-79.615,0.0,740.0,580.0,754.0,0.91,1.1,1.0,1.0,-5.2820833333333335,1967.0
22621,CA2S011F0270,76.947,-79.522,0.0,625.0,150.0,1066.0,9.34,1.2,6.4,6.4,-5.2820833333333335,1967.0
22622,CA2S011F0271,76.968,-79.51,0.0,659.0,536.0,770.0,0.47,0.3,1.4,1.4,-5.2820833333333335,1967.0
22623,CA2S011F0280,76.965,-79.425,3.0,605.0,0.0,1006.0,7.11,0.7,7.4,7.4,-5.2820833333333335,1967.0
22624,CA2S011F0290,76.978,-79.448,0.0,520.0,480.0,539.0,0.05,0.2,0.2,0.2,-5.2820833333333335,1967.0
22625,CA2S011F0300,76.982,-79.458,0.0,578.0,538.0,615.0,0.07,0.4,0.4,0.4,-5.2820833333333335,1967.0
22626,CA2S011F0310,76.987,-79.468,0.0,650.0,610.0,700.0,0.11,0.2,0.4,0.4,-5.2820833333333335,1967.0
22628,CA2S011F0330,76.975,-79.403,2.0,600.0,0.0,1076.0,4.79,0.5,6.0,6.0,-5.2820833333333335,1967.0
22629,CA2S011F0340,76.995,-79.398,0.0,547.0,311.0,778.0,0.96,0.7,1.6,1.6,-5.2820833333333335,1967.0
22630,CA2S011F0350,76.992,-79.325,3.0,773.0,0.0,1070.0,6.54,1.0,5.8,5.8,-5.2820833333333335,1967.0
22631,CA2S011F0360,77.007,-79.888,0.0,626.0,400.0,1069.0,20.55,3.0,5.0,5.0,-5.2820833333333335,1967.0
22632,CA2S011F0370,77.013,-79.967,1.0,508.0,400.0,1110.0,32.63,2.5,9.0,9.0,-5.2820833333333335,1967.0
22633,CA2S011F0380,77.008,-79.288,1.0,590.0,0.0,1073.0,27.61,2.2,12.2,12.2,-5.2820833333333335,1967.0
22634,CA2S011F0390,77.008,-79.288,0.0,610.0,553.0,646.0,0.19,0.3,0.5,0.5,-5.2820833333333335,1967.0
22635,CA2S011F0400,77.052,-79.312,0.0,590.0,411.0,771.0,0.39,0.4,0.7,0.7,-5.2820833333333335,1967.0
22636,CA2S011F0410,77.037,-79.255,3.0,420.0,0.0,655.0,0.82,0.4,2.3,2.3,-5.2820833333333335,1967.0
22637,CA2S011F0420,77.043,-79.17,1.0,405.0,0.0,766.0,4.82,1.1,4.8,4.8,-5.2820833333333335,1967.0
22638,CA2S011F0430,77.058,-79.148,1.0,473.0,0.0,932.0,5.8,1.0,5.6,5.6,-5.2820833333333335,1967.0
22639,CA2S011F0440,77.098,-79.06,1.0,138.0,0.0,764.0,24.63,5.9,6.4,6.4,-5.2820833333333335,1967.0
22640,CA2S011F0450,77.128,-79.168,0.0,570.0,454.0,765.0,0.19,0.5,0.5,0.5,-5.2820833333333335,1967.0
22641,CA2S011G0010,76.507,-78.917,3.0,600.0,10.0,920.0,1.78,0.5,3.0,3.0,-5.2820833333333335,1967.0
22642,CA2S011G0020,76.53,-79.073,0.0,880.0,755.0,920.0,0.11,0.3,0.4,0.4,-5.2820833333333335,1967.0
22643,CA2S011G0030,76.518,-78.915,3.0,475.0,28.0,810.0,0.94,0.3,2.1,2.1,-5.2820833333333335,1967.0
22644,CA2S011G0040,76.533,-78.917,5.0,550.0,140.0,650.0,0.8,0.6,1.5,1.5,-5.2820833333333335,1967.0
22645,CA2S011G0050,76.542,-78.91,0.0,400.0,300.0,550.0,0.12,0.3,0.5,0.5,-5.2820833333333335,1967.0
22646,CA2S011G0060,76.542,-78.962,2.0,430.0,0.0,892.0,10.4,0.9,7.6,7.6,-5.2820833333333335,1967.0
22647,CA2S011G0070,76.562,-78.978,1.0,620.0,0.0,1085.0,79.39,3.0,15.0,15.0,-5.2820833333333335,1967.0
22649,CA2S011G0090,76.618,-78.905,1.0,542.0,50.0,810.0,35.54,1.3,12.0,12.0,-5.2820833333333335,1967.0
22650,CA2S011G0100,76.623,-78.815,0.0,554.0,551.0,613.0,0.01,0.1,0.3,0.3,-5.2820833333333335,1967.0
22651,CA2S011G0110,76.617,-78.785,0.0,800.0,590.0,930.0,1.08,1.4,1.2,1.2,-5.2820833333333335,1967.0
22652,CA2S011G0120,76.608,-78.833,3.0,517.0,158.0,920.0,1.89,0.4,3.3,3.3,-5.2820833333333335,1967.0
22653,CA2S011G0130,76.598,-78.817,5.0,400.0,199.0,588.0,0.25,0.4,0.9,0.9,-5.2820833333333335,1967.0
22655,CA2S011G0150,76.59,-78.78,5.0,569.0,525.0,638.0,0.05,0.2,0.3,0.3,-5.2820833333333335,1967.0
22656,CA2S011G0160,76.605,-78.727,5.0,328.0,234.0,384.0,0.05,0.2,0.4,0.4,-5.2820833333333335,1967.0
22657,CA2S011G0170,76.608,-78.762,3.0,635.0,300.0,902.0,0.81,0.5,1.5,1.5,-5.2820833333333335,1967.0
22658,CA2S011G0180,76.628,-78.752,3.0,640.0,300.0,920.0,0.87,2.1,5.2,5.2,-5.2820833333333335,1967.0
22659,CA2S011G0190,76.637,-78.71,0.0,644.0,270.0,790.0,1.21,2.2,0.5,0.5,-5.2820833333333335,1967.0
22660,CA2S011G0200,76.617,-78.728,0.0,301.0,208.0,337.0,0.09,0.2,0.6,0.6,-5.2820833333333335,1967.0
22661,CA2S011G0210,76.647,-78.695,5.0,457.0,398.0,564.0,0.05,0.1,0.4,0.4,-5.2820833333333335,1967.0
22662,CA2S011G0220,76.673,-78.725,5.0,469.0,357.0,537.0,0.12,0.2,0.4,0.4,-5.2820833333333335,1967.0
22663,CA2S011G0230,76.678,-78.713,5.0,442.0,414.0,482.0,0.06,0.2,0.3,0.3,-5.2820833333333335,1967.0
22664,CA2S011G0240,76.622,-78.618,1.0,410.0,0.0,960.0,170.08,5.2,19.3,19.3,-5.2820833333333335,1967.0
22665,CA2S011G0250,76.608,-78.492,3.0,375.0,183.0,540.0,0.51,0.3,1.2,1.2,-5.2820833333333335,1967.0
22666,CA2S011G0260,76.572,-78.537,3.0,386.0,10.0,500.0,1.78,1.0,2.5,2.5,-5.2820833333333335,1967.0
22667,CA2S011G0270,76.543,-78.598,0.0,475.0,0.0,605.0,9.23,1.5,5.2,5.2,-5.2820833333333335,1967.0
22668,CA2S011G0271,76.54,-78.565,0.0,316.0,281.0,371.0,0.03,0.1,0.3,0.3,-5.2820833333333335,1967.0
22669,CA2S011G0280,76.533,-78.557,0.0,460.0,113.0,530.0,1.57,0.9,2.1,2.1,-5.2820833333333335,1967.0
22670,CA2S011G0290,76.525,-78.582,5.0,260.0,197.0,351.0,0.07,0.3,0.3,0.3,-5.2820833333333335,1967.0
22671,CA2S011G0300,76.522,-78.578,5.0,251.0,169.0,329.0,0.08,0.2,0.4,0.4,-5.2820833333333335,1967.0
22673,CA2S011G0320,76.515,-78.567,0.0,305.0,280.0,331.0,0.05,0.3,0.2,0.2,-5.2820833333333335,1967.0
22674,CA2S011G0330,76.517,-78.557,0.0,309.0,294.0,325.0,0.04,0.2,0.2,0.2,-5.2820833333333335,1967.0
22677,CA2S011G0360,76.503,-78.59,0.0,383.0,0.0,686.0,8.97,1.6,6.4,6.4,-5.2820833333333335,1967.0
22678,CA2S011G0370,76.498,-78.537,0.0,286.0,259.0,325.0,0.06,0.3,0.3,0.3,-5.2820833333333335,1967.0
22680,CA2S011G0390,76.49,-78.512,0.0,364.0,0.0,516.0,8.37,1.4,5.5,5.5,-5.2820833333333335,1967.0
22681,CA2S011G0400,76.475,-78.503,0.0,360.0,100.0,380.0,1.75,2.1,1.3,1.3,-5.2820833333333335,1967.0
22682,CA2S011G0410,76.467,-78.512,0.0,236.0,198.0,300.0,0.36,1.0,0.4,0.4,-5.2820833333333335,1967.0
22683,CA2S011G0420,76.462,-78.48,0.0,209.0,100.0,220.0,0.47,0.3,1.6,1.6,-5.2820833333333335,1967.0
22684,CA2S011G0430,76.48,-78.433,3.0,350.0,85.0,490.0,3.45,1.3,4.2,4.2,-5.2820833333333335,1967.0
22685,CA2S011G0440,76.498,-78.403,3.0,406.0,0.0,620.0,3.5,0.5,3.8,3.8,-5.2820833333333335,1967.0
22686,CA2S011G0441,76.523,-78.402,0.0,520.0,290.0,610.0,0.38,0.4,0.6,0.6,-5.2820833333333335,1967.0
22687,CA2S011G0450,76.528,-78.378,3.0,460.0,89.0,640.0,1.18,0.3,2.4,2.4,-5.2820833333333335,1967.0
22688,CA2S011G0460,76.538,-78.312,1.0,340.0,0.0,762.0,55.25,3.8,12.4,12.4,-5.2820833333333335,1967.0
22689,CA2S011G0470,76.547,-78.408,0.0,379.0,358.0,420.0,0.06,0.2,0.3,0.3,-5.2820833333333335,1967.0
22690,CA2S011G0480,76.553,-78.277,5.0,296.0,159.0,417.0,0.18,0.3,0.9,0.9,-5.2820833333333335,1967.0
22691,CA2S011G0490,76.558,-78.302,0.0,510.0,460.0,575.0,0.42,1.1,0.5,0.5,-5.2820833333333335,1967.0
22692,CA2S011G0500,76.563,-78.25,0.0,256.0,139.0,409.0,0.1,0.3,0.7,0.7,-5.2820833333333335,1967.0
22693,CA2S011G0510,76.572,-78.247,3.0,675.0,0.0,760.0,1.93,0.8,2.9,2.9,-5.2820833333333335,1967.0
22694,CA2S011G0520,76.575,-78.223,0.0,306.0,150.0,450.0,0.13,0.2,0.8,0.8,-5.2820833333333335,1967.0
22695,CA2S011G0530,76.583,-78.235,3.0,500.0,77.0,750.0,2.02,0.9,2.7,2.7,-5.2820833333333335,1967.0
22697,CA2S011G0550,76.59,-78.16,3.0,505.0,0.0,780.0,3.71,0.7,4.4,4.4,-5.2820833333333335,1967.0
22698,CA2S011G0560,76.605,-78.162,0.0,240.0,150.0,315.0,0.07,0.2,0.4,0.4,-5.2820833333333335,1967.0
22699,CA2S011G0570,76.598,-78.163,3.0,400.0,0.0,760.0,5.86,0.7,5.2,5.2,-5.2820833333333335,1967.0
22700,CA2S011G0571,76.613,-78.2,3.0,400.0,238.0,515.0,0.65,0.4,1.7,1.7,-5.2820833333333335,1967.0
22701,CA2S011G0580,76.615,-78.167,9.0,280.0,198.0,433.0,0.49,0.9,0.8,0.8,-5.2820833333333335,1967.0
22702,CA2S011G0590,76.625,-78.155,3.0,510.0,152.0,785.0,1.2,0.4,2.8,2.8,-5.2820833333333335,1967.0
22703,CA2S011G0600,76.632,-78.175,0.0,383.0,208.0,445.0,0.08,0.1,0.4,0.4,-5.2820833333333335,1967.0
22704,CA2S011G0610,76.633,-78.143,1.0,337.0,0.0,810.0,12.28,1.0,8.6,8.6,-5.2820833333333335,1967.0
22705,CA2S011G0620,76.647,-78.107,3.0,380.0,145.0,470.0,0.46,0.3,1.6,1.6,-5.2820833333333335,1967.0
22706,CA2S011G0630,76.658,-78.11,3.0,432.0,110.0,612.0,1.08,0.5,2.1,2.1,-5.2820833333333335,1967.0
